ap_id,timestamp,latitude,longitude
3233,2019-07-01 00:04:51.844150,28.2000203,83.9431733
3233,2019-07-01 00:04:51.714280,28.2000545,83.9431129
3233,2019-07-01 00:04:51.584410,28.2000746,83.9430995
3233,2019-07-01 00:04:51.454540,28.2000935,83.9430995
3233,2019-07-01 00:04:51.324670,28.2001136,83.943117
3233,2019-07-01 00:04:51.194800,28.2001349,83.9431465
3233,2019-07-01 00:04:51.064930,28.2002194,83.9433387
3233,2019-07-01 00:04:50.935060,28.2004072,83.9437193
3233,2019-07-01 00:04:50.805190,28.2003684,83.9435103
3233,2019-07-01 00:04:50.675320,28.200336,83.9433453
3233,2019-07-01 00:04:50.545450,28.2003436,83.9433065
3233,2019-07-01 00:04:50.415580,28.2003621,83.9432892
3233,2019-07-01 00:04:50.285710,28.2004065,83.9432858
3233,2019-07-01 00:04:50.155840,28.2004492,83.9433256
3233,2019-07-01 00:04:50.025970,28.2005303,83.9435108
3233,2019-07-01 00:04:49.896100,28.2005686,83.9436253
3233,2019-07-01 00:04:49.766230,28.2006044,83.9437614
3233,2019-07-01 00:04:49.636360,28.200623,83.9438186
3233,2019-07-01 00:04:49.506490,28.2006663,83.9438343
3233,2019-07-01 00:04:49.376620,28.2007038,83.943803
3233,2019-07-01 00:04:49.246750,28.2007259,83.9437496
3233,2019-07-01 00:04:49.116880,28.2007114,83.9436376
3233,2019-07-01 00:04:48.987010,28.2006691,83.9434463
3233,2019-07-01 00:04:48.857140,28.2006669,83.943342
3233,2019-07-01 00:04:48.727270,28.2006252,83.9432166
3233,2019-07-01 00:04:48.597400,28.2005326,83.9430867
3233,2019-07-01 00:04:48.467530,28.2005,83.9430201
3233,2019-07-01 00:04:48.337660,28.2004688,83.9429348
3233,2019-07-01 00:04:48.207790,28.2003828,83.9424705
3233,2019-07-01 00:04:48.077920,28.2003943,83.9422725
3233,2019-07-01 00:04:47.948050,28.2004389,83.9421141
3233,2019-07-01 00:04:47.818180,28.2004762,83.9419971
3233,2019-07-01 00:04:47.688310,28.2004747,83.9419312
3233,2019-07-01 00:04:47.558440,28.2004093,83.9417513
3233,2019-07-01 00:04:47.428570,28.2002782,83.9415504
3233,2019-07-01 00:04:47.298700,28.2001814,83.9415004
3233,2019-07-01 00:04:47.168830,28.2000947,83.9414709
3233,2019-07-01 00:04:47.038960,28.2000264,83.9414508
3233,2019-07-01 00:04:46.909090,28.1999917,83.9414161
3233,2019-07-01 00:04:46.779220,28.1999893,83.9413432
3233,2019-07-01 00:04:46.649350,28.2000078,83.9412962
3233,2019-07-01 00:04:46.519480,28.2001746,83.9411902
3233,2019-07-01 00:04:46.389610,28.2003335,83.9410876
3233,2019-07-01 00:04:46.259740,28.2006748,83.940911
3233,2019-07-01 00:04:46.129870,28.2010564,83.9407444
3233,2019-07-01 00:04:46.000000,28.2014039,83.9406882
3233,2019-07-01 00:04:56.000000,28.2012114,83.9432701
3233,2019-07-01 00:04:56.000000,28.2013106,83.9431916
3233,2019-07-01 00:04:56.000000,28.2013939,83.9431273
3233,2019-07-01 00:04:56.000000,28.2014311,83.9430449
3233,2019-07-01 00:04:56.000000,28.2015215,83.9429323
3233,2019-07-01 00:04:56.000000,28.2016172,83.9428719
3233,2019-07-01 00:04:56.000000,28.2016243,83.9427593
3233,2019-07-01 00:04:56.000000,28.201603,83.9426689
3233,2019-07-01 00:04:56.000000,28.2016526,83.9425824
3233,2019-07-01 00:04:56.000000,28.2017076,83.9424457
3233,2019-07-01 00:04:56.000000,28.2017076,83.9423632
3233,2019-07-01 00:04:56.000000,28.2016207,83.9422366
3233,2019-07-01 00:04:56.000000,28.2015833,83.9421803
3233,2019-07-01 00:04:56.000000,28.2015499,83.94213
3233,2019-07-01 00:04:56.000000,28.2014772,83.9419953
3233,2019-07-01 00:04:56.000000,28.2014418,83.9419068
3233,2019-07-01 00:04:56.000000,28.20144,83.9418505
3233,2019-07-01 00:04:56.000000,28.2014506,83.941758
3233,2019-07-01 00:04:56.000000,28.2014028,83.9416836
3233,2019-07-01 00:04:56.000000,28.2013886,83.9415851
3233,2019-07-01 00:04:56.000000,28.2013904,83.9414685
3233,2019-07-01 00:04:56.000000,28.2013673,83.9413679
3233,2019-07-01 00:04:56.000000,28.2013602,83.9412654
3233,2019-07-01 00:04:56.000000,28.2014559,83.9409979
3233,2019-07-01 00:04:56.000000,28.2015268,83.9408512
3233,2019-07-01 00:04:56.000000,28.2015587,83.9407546
3233,2019-07-01 00:04:56.000000,28.2015377,83.940578
3233,2019-07-01 00:04:56.000000,28.2014039,83.9406882
3233,2019-07-01 00:04:56.000000,28.2010564,83.9407444
3233,2019-07-01 00:04:56.000000,28.2006748,83.940911
3233,2019-07-01 00:04:56.000000,28.2003335,83.9410876
3233,2019-07-01 00:04:56.000000,28.2001746,83.9411902
3233,2019-07-01 00:04:56.000000,28.2000078,83.9412962
3233,2019-07-01 00:04:56.000000,28.1999893,83.9413432
3233,2019-07-01 00:04:56.000000,28.1999917,83.9414161
3233,2019-07-01 00:04:56.000000,28.2000264,83.9414508
3233,2019-07-01 00:04:56.000000,28.2000947,83.9414709
3233,2019-07-01 00:04:56.000000,28.2001814,83.9415004
3233,2019-07-01 00:04:56.000000,28.2002782,83.9415504
3233,2019-07-01 00:04:56.000000,28.2004093,83.9417513
3233,2019-07-01 00:04:56.000000,28.2004747,83.9419312
3233,2019-07-01 00:04:56.000000,28.2004762,83.9419971
3233,2019-07-01 00:04:56.000000,28.2004389,83.9421141
3233,2019-07-01 00:04:56.000000,28.2003943,83.9422725
3233,2019-07-01 00:04:56.000000,28.2003828,83.9424705
3233,2019-07-01 00:04:56.000000,28.2004688,83.9429348
3233,2019-07-01 00:04:56.000000,28.2005,83.9430201
3233,2019-07-01 00:04:56.000000,28.2005326,83.9430867
3233,2019-07-01 00:04:56.000000,28.2006252,83.9432166
3233,2019-07-01 00:04:56.000000,28.2006669,83.943342
3233,2019-07-01 00:04:56.000000,28.2006691,83.9434463
3233,2019-07-01 00:04:56.000000,28.2007114,83.9436376
3233,2019-07-01 00:04:56.000000,28.2007259,83.9437496
3233,2019-07-01 00:04:56.000000,28.2007038,83.943803
3233,2019-07-01 00:04:56.000000,28.2006663,83.9438343
3233,2019-07-01 00:04:56.000000,28.200623,83.9438186
3233,2019-07-01 00:04:56.000000,28.2006044,83.9437614
3233,2019-07-01 00:04:56.000000,28.2005686,83.9436253
3233,2019-07-01 00:04:56.000000,28.2005303,83.9435108
3233,2019-07-01 00:04:56.000000,28.2004492,83.9433256
3233,2019-07-01 00:04:56.000000,28.2004065,83.9432858
3233,2019-07-01 00:04:56.000000,28.2003621,83.9432892
3233,2019-07-01 00:04:56.000000,28.2003436,83.9433065
3233,2019-07-01 00:04:56.000000,28.200336,83.9433453
3233,2019-07-01 00:04:56.000000,28.2003684,83.9435103
3233,2019-07-01 00:04:56.000000,28.2004072,83.9437193
3233,2019-07-01 00:04:56.000000,28.2002194,83.9433387
3233,2019-07-01 00:04:56.000000,28.2001349,83.9431465
3233,2019-07-01 00:04:56.000000,28.2001136,83.943117
3233,2019-07-01 00:04:56.000000,28.2000935,83.9430995
3233,2019-07-01 00:04:56.000000,28.2000746,83.9430995
3233,2019-07-01 00:04:56.000000,28.2000545,83.9431129
3233,2019-07-01 00:04:56.000000,28.2000203,83.9431733
3233,2019-07-01 00:04:56.000000,28.1999848,83.9432551
3233,2019-07-01 00:04:56.000000,28.1999583,83.9433266
3233,2019-07-01 00:04:56.000000,28.1999446,83.9434026
3233,2019-07-01 00:04:56.000000,28.1999399,83.9435045
3233,2019-07-01 00:04:56.000000,28.1999281,83.9435716
3233,2019-07-01 00:04:56.000000,28.1999044,83.943589
3233,2019-07-01 00:04:56.000000,28.1998737,83.9435863
3233,2019-07-01 00:04:56.000000,28.1998547,83.9435675
3233,2019-07-01 00:04:56.000000,28.1998418,83.9435461
3233,2019-07-01 00:04:56.000000,28.1998229,83.94342
3233,2019-07-01 00:04:56.000000,28.1998098,83.9433852
3233,2019-07-01 00:04:56.000000,28.1997259,83.943196
3233,2019-07-01 00:04:56.000000,28.1997189,83.9431639
3233,2019-07-01 00:04:56.000000,28.1997153,83.9431371
3233,2019-07-01 00:04:56.000000,28.1997189,83.9430875
3233,2019-07-01 00:04:56.000000,28.1997413,83.9428863
3233,2019-07-01 00:04:56.000000,28.1997366,83.9427884
3233,2019-07-01 00:04:56.000000,28.1997177,83.942669
3233,2019-07-01 00:04:56.000000,28.1996633,83.9424907
3233,2019-07-01 00:04:56.000000,28.1996373,83.9424397
3233,2019-07-01 00:04:56.000000,28.199577,83.94237
3233,2019-07-01 00:04:56.000000,28.1995227,83.9423311
3233,2019-07-01 00:04:56.000000,28.1994293,83.9422815
3233,2019-07-01 00:04:56.000000,28.1992827,83.9422291
3233,2019-07-01 00:04:56.000000,28.199161,83.9422157
3233,2019-07-01 00:04:56.000000,28.1991055,83.9422157
3233,2019-07-01 00:04:56.000000,28.198927,83.9422493
3233,2019-07-01 00:04:56.000000,28.198875,83.9422587
3233,2019-07-01 00:04:56.000000,28.1988159,83.9422573
3233,2019-07-01 00:04:56.000000,28.1987686,83.9422412
3233,2019-07-01 00:04:56.000000,28.198687,83.9421943
3233,2019-07-01 00:04:56.000000,28.1986008,83.9421232
3233,2019-07-01 00:05:00.000040,28.1954562,83.9395498
3233,2019-07-01 00:04:59.981858,28.1954631,83.9394795
3233,2019-07-01 00:04:59.963676,28.1954893,83.9393929
3233,2019-07-01 00:04:59.945494,28.1955251,83.9393124
3233,2019-07-01 00:04:59.927312,28.1955673,83.9392158
3233,2019-07-01 00:04:59.909130,28.1957342,83.9389077
3233,2019-07-01 00:04:59.890948,28.1958168,83.9387919
3233,2019-07-01 00:04:59.872766,28.1958956,83.9387436
3233,2019-07-01 00:04:59.854584,28.1959998,83.9386838
3233,2019-07-01 00:04:59.836402,28.1960989,83.938635
3233,2019-07-01 00:04:59.818220,28.1961623,83.9385818
3233,2019-07-01 00:04:59.800038,28.1961849,83.9385321
3233,2019-07-01 00:04:59.781856,28.1961792,83.9384618
3233,2019-07-01 00:04:59.763674,28.1961609,83.9384079
3233,2019-07-01 00:04:59.745492,28.1961256,83.9383592
3233,2019-07-01 00:04:59.727310,28.1960775,83.9383257
3233,2019-07-01 00:04:59.709128,28.1963471,83.9382588
3233,2019-07-01 00:04:59.690946,28.1964718,83.9381741
3233,2019-07-01 00:04:59.672764,28.1965976,83.9380568
3233,2019-07-01 00:04:59.654582,28.1967608,83.9379149
3233,2019-07-01 00:04:59.636400,28.1968574,83.9378866
3233,2019-07-01 00:04:59.618218,28.1969152,83.9378758
3233,2019-07-01 00:04:59.600036,28.1970063,83.9379095
3233,2019-07-01 00:04:59.581854,28.1970553,83.9379405
3233,2019-07-01 00:04:59.563672,28.1971196,83.9379983
3233,2019-07-01 00:04:59.545490,28.1971847,83.9380643
3233,2019-07-01 00:04:59.527308,28.1971977,83.9381388
3233,2019-07-01 00:04:59.509126,28.1971861,83.9382407
3233,2019-07-01 00:04:59.490944,28.1970747,83.9386232
3233,2019-07-01 00:04:59.472762,28.19703,83.9387181
3233,2019-07-01 00:04:59.454580,28.1969709,83.9387959
3233,2019-07-01 00:04:59.436398,28.1968191,83.9389639
3233,2019-07-01 00:04:59.418216,28.1967689,83.9390156
3233,2019-07-01 00:04:59.400034,28.1967333,83.9390682
3233,2019-07-01 00:04:59.381852,28.1966994,83.9391236
3233,2019-07-01 00:04:59.363670,28.1966892,83.9391841
3233,2019-07-01 00:04:59.345488,28.1966977,83.9392353
3233,2019-07-01 00:04:59.327306,28.1967441,83.9393325
3233,2019-07-01 00:04:59.309124,28.1967917,83.939406
3233,2019-07-01 00:04:59.290942,28.1968161,83.9394517
3233,2019-07-01 00:04:59.272760,28.19682,83.9394891
3233,2019-07-01 00:04:59.254578,28.1968089,83.939669
3233,2019-07-01 00:04:59.236396,28.1967959,83.9397535
3233,2019-07-01 00:04:59.218214,28.1967321,83.9399546
3233,2019-07-01 00:04:59.200032,28.1967227,83.940011
3233,2019-07-01 00:04:59.181850,28.1967262,83.9400646
3233,2019-07-01 00:04:59.163668,28.1967498,83.9401491
3233,2019-07-01 00:04:59.145486,28.1967995,83.9402068
3233,2019-07-01 00:04:59.127304,28.1970678,83.9404629
3233,2019-07-01 00:04:59.109122,28.1971103,83.940502
3233,2019-07-01 00:04:59.090940,28.1971903,83.9405608
3233,2019-07-01 00:04:59.072758,28.1973567,83.9406936
3233,2019-07-01 00:04:59.054576,28.197409,83.9407307
3233,2019-07-01 00:04:59.036394,28.1974552,83.9407737
3233,2019-07-01 00:04:59.018212,28.197498,83.9408304
3233,2019-07-01 00:04:59.000030,28.1975358,83.9409457
3233,2019-07-01 00:04:58.981848,28.1975537,83.941063
3233,2019-07-01 00:04:58.963666,28.1975843,83.9411429
3233,2019-07-01 00:04:58.945484,28.1976404,83.9412575
3233,2019-07-01 00:04:58.927302,28.1976569,83.9413104
3233,2019-07-01 00:04:58.909120,28.1976653,83.9414672
3233,2019-07-01 00:04:58.890938,28.1976856,83.9415426
3233,2019-07-01 00:04:58.872756,28.1977205,83.9415594
3233,2019-07-01 00:04:58.854574,28.1977573,83.9415538
3233,2019-07-01 00:04:58.836392,28.1977836,83.9415299
3233,2019-07-01 00:04:58.818210,28.1977976,83.9414816
3233,2019-07-01 00:04:58.800028,28.1977947,83.9413172
3233,2019-07-01 00:04:58.781846,28.1977805,83.9412045
3233,2019-07-01 00:04:58.763664,28.1977696,83.9411062
3233,2019-07-01 00:04:58.745482,28.1977616,83.9410047
3233,2019-07-01 00:04:58.727300,28.1977342,83.9408339
3233,2019-07-01 00:04:58.709118,28.1977179,83.940715
3233,2019-07-01 00:04:58.690936,28.1977084,83.9406332
3233,2019-07-01 00:04:58.672754,28.1977084,83.9405568
3233,2019-07-01 00:04:58.654572,28.1977368,83.9404575
3233,2019-07-01 00:04:58.636390,28.1977569,83.9404294
3233,2019-07-01 00:04:58.618208,28.1977876,83.9404066
3233,2019-07-01 00:04:58.600026,28.1978112,83.9404039
3233,2019-07-01 00:04:58.581844,28.1978301,83.94042
3233,2019-07-01 00:04:58.563662,28.1978396,83.9404455
3233,2019-07-01 00:04:58.545480,28.1978467,83.9404844
3233,2019-07-01 00:04:58.527298,28.1978431,83.9405903
3233,2019-07-01 00:04:58.509116,28.1978372,83.9406198
3233,2019-07-01 00:04:58.490934,28.1978349,83.9406466
3233,2019-07-01 00:04:58.472752,28.1978361,83.9407003
3233,2019-07-01 00:04:58.454570,28.1978561,83.9407499
3233,2019-07-01 00:04:58.436388,28.1980346,83.940994
3233,2019-07-01 00:04:58.418206,28.1980583,83.9410503
3233,2019-07-01 00:04:58.400024,28.1980783,83.9411402
3233,2019-07-01 00:04:58.381842,28.1980878,83.9412783
3233,2019-07-01 00:04:58.363660,28.198089,83.9414969
3233,2019-07-01 00:04:58.345478,28.1980984,83.9416122
3233,2019-07-01 00:04:58.327296,28.1981114,83.9417356
3233,2019-07-01 00:04:58.309114,28.1981091,83.9417611
3233,2019-07-01 00:04:58.290932,28.198076,83.9418697
3233,2019-07-01 00:04:58.272750,28.1980783,83.9419234
3233,2019-07-01 00:04:58.254568,28.1980878,83.9419475
3233,2019-07-01 00:04:58.236386,28.1980984,83.9419717
3233,2019-07-01 00:04:58.218204,28.1982521,83.9422077
3233,2019-07-01 00:04:58.200022,28.1982757,83.9422131
3233,2019-07-01 00:04:58.181840,28.1982994,83.9422063
3233,2019-07-01 00:04:58.163658,28.1983159,83.9421862
3233,2019-07-01 00:04:58.145476,28.1983195,83.9421581
3233,2019-07-01 00:04:58.127294,28.1983171,83.9421299
3233,2019-07-01 00:04:58.109112,28.1983076,83.9421058
3233,2019-07-01 00:04:58.090930,28.1982533,83.9418831
3233,2019-07-01 00:04:58.072748,28.1982509,83.9418536
3233,2019-07-01 00:04:58.054566,28.1982497,83.9418268
3233,2019-07-01 00:04:58.036384,28.1982568,83.9418
3233,2019-07-01 00:04:58.018202,28.1982716,83.9417674
3233,2019-07-01 00:04:58.000020,28.1982958,83.9417598
3233,2019-07-01 00:04:57.981838,28.1983218,83.9417598
3233,2019-07-01 00:04:57.963656,28.1983431,83.9417718
3233,2019-07-01 00:04:57.945474,28.1983585,83.9417919
3233,2019-07-01 00:04:57.927292,28.1984211,83.9419073
3233,2019-07-01 00:04:57.909110,28.1984956,83.9420065
3233,2019-07-01 00:04:57.890928,28.1986008,83.9421232
3233,2019-07-01 00:04:57.872746,28.198687,83.9421943
3233,2019-07-01 00:04:57.854564,28.1987686,83.9422412
3233,2019-07-01 00:04:57.836382,28.1988159,83.9422573
3233,2019-07-01 00:04:57.818200,28.198875,83.9422587
3233,2019-07-01 00:04:57.800018,28.198927,83.9422493
3233,2019-07-01 00:04:57.781836,28.1991055,83.9422157
3233,2019-07-01 00:04:57.763654,28.199161,83.9422157
3233,2019-07-01 00:04:57.745472,28.1992827,83.9422291
3233,2019-07-01 00:04:57.727290,28.1994293,83.9422815
3233,2019-07-01 00:04:57.709108,28.1995227,83.9423311
3233,2019-07-01 00:04:57.690926,28.199577,83.94237
3233,2019-07-01 00:04:57.672744,28.1996373,83.9424397
3233,2019-07-01 00:04:57.654562,28.1996633,83.9424907
3233,2019-07-01 00:04:57.636380,28.1997177,83.942669
3233,2019-07-01 00:04:57.618198,28.1997366,83.9427884
3233,2019-07-01 00:04:57.600016,28.1997413,83.9428863
3233,2019-07-01 00:04:57.581834,28.1997189,83.9430875
3233,2019-07-01 00:04:57.563652,28.1997153,83.9431371
3233,2019-07-01 00:04:57.545470,28.1997189,83.9431639
3233,2019-07-01 00:04:57.527288,28.1997259,83.943196
3233,2019-07-01 00:04:57.509106,28.1998098,83.9433852
3233,2019-07-01 00:04:57.490924,28.1998229,83.94342
3233,2019-07-01 00:04:57.472742,28.1998418,83.9435461
3233,2019-07-01 00:04:57.454560,28.1998547,83.9435675
3233,2019-07-01 00:04:57.436378,28.1998737,83.9435863
3233,2019-07-01 00:04:57.418196,28.1999044,83.943589
3233,2019-07-01 00:04:57.400014,28.1999281,83.9435716
3233,2019-07-01 00:04:57.381832,28.1999399,83.9435045
3233,2019-07-01 00:04:57.363650,28.1999446,83.9434026
3233,2019-07-01 00:04:57.345468,28.1999583,83.9433266
3233,2019-07-01 00:04:57.327286,28.1999848,83.9432551
3233,2019-07-01 00:04:57.309104,28.2000203,83.9431733
3233,2019-07-01 00:04:57.290922,28.2000545,83.9431129
3233,2019-07-01 00:04:57.272740,28.2000746,83.9430995
3233,2019-07-01 00:04:57.254558,28.2000935,83.9430995
3233,2019-07-01 00:04:57.236376,28.2001136,83.943117
3233,2019-07-01 00:04:57.218194,28.2001349,83.9431465
3233,2019-07-01 00:04:57.200012,28.2002194,83.9433387
3233,2019-07-01 00:04:57.181830,28.2004072,83.9437193
3233,2019-07-01 00:04:57.163648,28.2003684,83.9435103
3233,2019-07-01 00:04:57.145466,28.200336,83.9433453
3233,2019-07-01 00:04:57.127284,28.2003436,83.9433065
3233,2019-07-01 00:04:57.109102,28.2003621,83.9432892
3233,2019-07-01 00:04:57.090920,28.2004065,83.9432858
3233,2019-07-01 00:04:57.072738,28.2004492,83.9433256
3233,2019-07-01 00:04:57.054556,28.2005303,83.9435108
3233,2019-07-01 00:04:57.036374,28.2005686,83.9436253
3233,2019-07-01 00:04:57.018192,28.2006044,83.9437614
3233,2019-07-01 00:04:57.000010,28.200623,83.9438186
3233,2019-07-01 00:04:56.981828,28.2006663,83.9438343
3233,2019-07-01 00:04:56.963646,28.2007038,83.943803
3233,2019-07-01 00:04:56.945464,28.2007259,83.9437496
3233,2019-07-01 00:04:56.927282,28.2007114,83.9436376
3233,2019-07-01 00:04:56.909100,28.2006691,83.9434463
3233,2019-07-01 00:04:56.890918,28.2006669,83.943342
3233,2019-07-01 00:04:56.872736,28.2006252,83.9432166
3233,2019-07-01 00:04:56.854554,28.2005326,83.9430867
3233,2019-07-01 00:04:56.836372,28.2005,83.9430201
3233,2019-07-01 00:04:56.818190,28.2004688,83.9429348
3233,2019-07-01 00:04:56.800008,28.2003828,83.9424705
3233,2019-07-01 00:04:56.781826,28.2003943,83.9422725
3233,2019-07-01 00:04:56.763644,28.2004389,83.9421141
3233,2019-07-01 00:04:56.745462,28.2004762,83.9419971
3233,2019-07-01 00:04:56.727280,28.2004747,83.9419312
3233,2019-07-01 00:04:56.709098,28.2004093,83.9417513
3233,2019-07-01 00:04:56.690916,28.2002782,83.9415504
3233,2019-07-01 00:04:56.672734,28.2001814,83.9415004
3233,2019-07-01 00:04:56.654552,28.2000947,83.9414709
3233,2019-07-01 00:04:56.636370,28.2000264,83.9414508
3233,2019-07-01 00:04:56.618188,28.1999917,83.9414161
3233,2019-07-01 00:04:56.600006,28.1999893,83.9413432
3233,2019-07-01 00:04:56.581824,28.2000078,83.9412962
3233,2019-07-01 00:04:56.563642,28.2001746,83.9411902
3233,2019-07-01 00:04:56.545460,28.2003335,83.9410876
3233,2019-07-01 00:04:56.527278,28.2006748,83.940911
3233,2019-07-01 00:04:56.509096,28.2010564,83.9407444
3233,2019-07-01 00:04:56.490914,28.2014039,83.9406882
3233,2019-07-01 00:04:56.472732,28.2015377,83.940578
3233,2019-07-01 00:04:56.454550,28.2015587,83.9407546
3233,2019-07-01 00:04:56.436368,28.2015268,83.9408512
3233,2019-07-01 00:04:56.418186,28.2014559,83.9409979
3233,2019-07-01 00:04:56.400004,28.2013602,83.9412654
3233,2019-07-01 00:04:56.381822,28.2013673,83.9413679
3233,2019-07-01 00:04:56.363640,28.2013904,83.9414685
3233,2019-07-01 00:04:56.345458,28.2013886,83.9415851
3233,2019-07-01 00:04:56.327276,28.2014028,83.9416836
3233,2019-07-01 00:04:56.309094,28.2014506,83.941758
3233,2019-07-01 00:04:56.290912,28.20144,83.9418505
3233,2019-07-01 00:04:56.272730,28.2014418,83.9419068
3233,2019-07-01 00:04:56.254548,28.2014772,83.9419953
3233,2019-07-01 00:04:56.236366,28.2015499,83.94213
3233,2019-07-01 00:04:56.218184,28.2015833,83.9421803
3233,2019-07-01 00:04:56.200002,28.2016207,83.9422366
3233,2019-07-01 00:04:56.181820,28.2017076,83.9423632
3233,2019-07-01 00:04:56.163638,28.2017076,83.9424457
3233,2019-07-01 00:04:56.145456,28.2016526,83.9425824
3233,2019-07-01 00:04:56.127274,28.201603,83.9426689
3233,2019-07-01 00:04:56.109092,28.2016243,83.9427593
3233,2019-07-01 00:04:56.090910,28.2016172,83.9428719
3233,2019-07-01 00:04:56.072728,28.2015215,83.9429323
3233,2019-07-01 00:04:56.054546,28.2014311,83.9430449
3233,2019-07-01 00:04:56.036364,28.2013939,83.9431273
3233,2019-07-01 00:04:56.018182,28.2013106,83.9431916
3233,2019-07-01 00:05:00.000000,28.1999893,83.9413432
3233,2019-07-01 00:05:00.000000,28.1999917,83.9414161
3233,2019-07-01 00:05:00.000000,28.2000264,83.9414508
3233,2019-07-01 00:05:00.000000,28.2000947,83.9414709
3233,2019-07-01 00:05:00.000000,28.2001814,83.9415004
3233,2019-07-01 00:05:00.000000,28.2002782,83.9415504
3233,2019-07-01 00:05:00.000000,28.2004093,83.9417513
3233,2019-07-01 00:05:00.000000,28.2004747,83.9419312
3233,2019-07-01 00:05:00.000000,28.2004762,83.9419971
3233,2019-07-01 00:05:00.000000,28.2004389,83.9421141
3233,2019-07-01 00:05:00.000000,28.2003943,83.9422725
3233,2019-07-01 00:05:00.000000,28.2003828,83.9424705
3233,2019-07-01 00:05:00.000000,28.2004688,83.9429348
3233,2019-07-01 00:05:00.000000,28.2005,83.9430201
3233,2019-07-01 00:05:00.000000,28.2005326,83.9430867
3233,2019-07-01 00:05:00.000000,28.2006252,83.9432166
3233,2019-07-01 00:05:00.000000,28.2006669,83.943342
3233,2019-07-01 00:05:00.000000,28.2006691,83.9434463
3233,2019-07-01 00:05:00.000000,28.2007114,83.9436376
3233,2019-07-01 00:05:00.000000,28.2007259,83.9437496
3233,2019-07-01 00:05:00.000000,28.2007038,83.943803
3233,2019-07-01 00:05:00.000000,28.2006663,83.9438343
3233,2019-07-01 00:05:00.000000,28.200623,83.9438186
3233,2019-07-01 00:05:00.000000,28.2006044,83.9437614
3233,2019-07-01 00:05:00.000000,28.2005686,83.9436253
3233,2019-07-01 00:05:00.000000,28.2005303,83.9435108
3233,2019-07-01 00:05:00.000000,28.2004492,83.9433256
3233,2019-07-01 00:05:00.000000,28.2004065,83.9432858
3233,2019-07-01 00:05:00.000000,28.2003621,83.9432892
3233,2019-07-01 00:05:00.000000,28.2003436,83.9433065
3233,2019-07-01 00:05:00.000000,28.200336,83.9433453
3233,2019-07-01 00:05:00.000000,28.2003684,83.9435103
3233,2019-07-01 00:05:00.000000,28.2004072,83.9437193
3233,2019-07-01 00:05:00.000000,28.2002194,83.9433387
3233,2019-07-01 00:05:00.000000,28.2001349,83.9431465
3233,2019-07-01 00:05:00.000000,28.2001136,83.943117
3233,2019-07-01 00:05:00.000000,28.2000935,83.9430995
3233,2019-07-01 00:05:00.000000,28.2000746,83.9430995
3233,2019-07-01 00:05:00.000000,28.2000545,83.9431129
3233,2019-07-01 00:05:00.000000,28.2000203,83.9431733
3233,2019-07-01 00:05:00.000000,28.1999848,83.9432551
3233,2019-07-01 00:05:00.000000,28.1999583,83.9433266
3233,2019-07-01 00:05:00.000000,28.1999446,83.9434026
3233,2019-07-01 00:05:00.000000,28.1999399,83.9435045
3233,2019-07-01 00:05:00.000000,28.1999281,83.9435716
3233,2019-07-01 00:05:00.000000,28.1999044,83.943589
3233,2019-07-01 00:05:00.000000,28.1998737,83.9435863
3233,2019-07-01 00:05:00.000000,28.1998547,83.9435675
3233,2019-07-01 00:05:00.000000,28.1998418,83.9435461
3233,2019-07-01 00:05:00.000000,28.1998229,83.94342
3233,2019-07-01 00:05:00.000000,28.1998098,83.9433852
3233,2019-07-01 00:05:00.000000,28.1997259,83.943196
3233,2019-07-01 00:05:00.000000,28.1997189,83.9431639
3233,2019-07-01 00:05:00.000000,28.1997153,83.9431371
3233,2019-07-01 00:05:00.000000,28.1997189,83.9430875
3233,2019-07-01 00:05:00.000000,28.1997413,83.9428863
3233,2019-07-01 00:05:00.000000,28.1997366,83.9427884
3233,2019-07-01 00:05:00.000000,28.1997177,83.942669
3233,2019-07-01 00:05:00.000000,28.1996633,83.9424907
3233,2019-07-01 00:05:00.000000,28.1996373,83.9424397
3233,2019-07-01 00:05:00.000000,28.199577,83.94237
3233,2019-07-01 00:05:00.000000,28.1995227,83.9423311
3233,2019-07-01 00:05:00.000000,28.1994293,83.9422815
3233,2019-07-01 00:05:00.000000,28.1992827,83.9422291
3233,2019-07-01 00:05:00.000000,28.199161,83.9422157
3233,2019-07-01 00:05:00.000000,28.1991055,83.9422157
3233,2019-07-01 00:05:00.000000,28.198927,83.9422493
3233,2019-07-01 00:05:00.000000,28.198875,83.9422587
3233,2019-07-01 00:05:00.000000,28.1988159,83.9422573
3233,2019-07-01 00:05:00.000000,28.1987686,83.9422412
3233,2019-07-01 00:05:00.000000,28.198687,83.9421943
3233,2019-07-01 00:05:00.000000,28.1986008,83.9421232
3233,2019-07-01 00:05:00.000000,28.1984956,83.9420065
3233,2019-07-01 00:05:00.000000,28.1984211,83.9419073
3233,2019-07-01 00:05:00.000000,28.1983585,83.9417919
3233,2019-07-01 00:05:00.000000,28.1983431,83.9417718
3233,2019-07-01 00:05:00.000000,28.1983218,83.9417598
3233,2019-07-01 00:05:00.000000,28.1982958,83.9417598
3233,2019-07-01 00:05:00.000000,28.1982716,83.9417674
3233,2019-07-01 00:05:00.000000,28.1982568,83.9418
3233,2019-07-01 00:05:00.000000,28.1982497,83.9418268
3233,2019-07-01 00:05:00.000000,28.1982509,83.9418536
